SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
562590	3055	3055
563590	3127	3127
564603	3107	3107
565640	3065	3065
566641	3079	3079
567653	3034	3034
568691	3063	3063
569692	3019	3019
570704	3030	3030
571742	3021	3021
572742	3025	3025
573754	3066	3066
574792	3086	3086
575793	3101	3101
576805	3114	3114
577843	3120	3120
578843	3131	3131
579856	3164	3164
580893	3205	3205
581894	3299	3299
582906	3296	3296
583944	3245	3245
584945	3187	3187
585957	3063	3063
586995	3047	3047
587995	3038	3038
589007	3054	3054
590058	3020	3020
591067	3094	3094
592084	3144	3144
593122	3171	3171
594189	3076	3076
595190	2980	2980
596262	2932	2932
597289	2931	2931
598329	2945	2945
599339	2971	2971
600340	2973	2973
601380	2954	2954
602389	2957	2957
603391	2984	2984
604430	3039	3039
605440	3122	3122
606441	3099	3099
607481	3065	3065
608491	3010	3010
609492	2992	2992
610531	2966	2966
611541	2940	2940
612542	3023	3023
613582	3055	3055
614592	3052	3052
615593	3003	3003
616633	2940	2940
617642	2991	2991
618643	3004	3004
619683	3015	3015
620693	3023	3023
621694	3016	3016
622734	2983	2983
623744	3013	3013
624745	3078	3078
625784	3176	3176
626807	3189	3189
627808	3118	3118
628835	3078	3078
629858	3066	3066
630871	3111	3111
631886	3166	3166
632909	3173	3173
633948	3112	3112
635067	3096	3096
636077	3097	3097
637104	3156	3156
638118	3218	3218
639140	3211	3211
640154	3166	3166
641168	3105	3105
642190	3095	3095
643205	3097	3097
644219	3201	3201
645241	3218	3218
646256	3205	3205
647270	3147	3147
648292	3133	3133
649306	3167	3167
650320	3191	3191
651369	3179	3179
652369	3155	3155
653371	3160	3160
654420	3113	3113
655420	3093	3093
656421	3069	3069
657470	3067	3067
658509	3065	3065
659627	3060	3060
660654	3128	3128
661669	3172	3172
662678	3218	3218
663678	3236	3236
664719	3199	3199
665728	3243	3243
666755	3137	3137
667770	3109	3109
668779	3038	3038
669818	3013	3013
670820	3009	3009
671829	3080	3080
672869	3087	3087
673871	3073	3073
674906	3042	3042
675932	3088	3088
676947	3155	3155
677956	3167	3167
678983	3126	3126
679998	2999	2999
681007	3026	3026
682033	3126	3126
683049	3311	3311
684058	3288	3288
685084	3149	3149
686099	3006	3006
687108	2999	2999
688134	3010	3010
689150	2995	2995
690159	2994	2994
691185	3043	3043
692200	3076	3076
693209	3116	3116
694236	3079	3079
695251	3109	3109
696260	3155	3155
697286	3117	3117
698302	3113	3113
699311	3063	3063
700337	3024	3024
701352	2958	2958
702361	3003	3003
703387	3043	3043
704403	3079	3079
705412	3102	3102
706438	3074	3074
707453	3139	3139
708465	3167	3167
709489	3200	3200
710504	3168	3168
711516	3223	3223
712539	3196	3196
713554	3243	3243
714567	3285	3285
715590	3197	3197
716605	3181	3181
717617	3236	3236
718640	3205	3205
719656	3244	3244
720668	3287	3287
721691	3209	3209
722706	3197	3197
723728	3217	3217
724742	3214	3214
725757	3227	3227
726779	3245	3245
